id,reference_path,search_path,gt_x,gt_y,gt_box_x,gt_box_y,gt_box_w,gt_box_h,architecture,rotation_deg,is_rgb,randomized_acquisition,beam_spot_size_nm,collapse_threshold_nm,dose_reference,dose_search,shear_amplitude_px,drift_jitter_px,astigmatism_ratio,vignette_strength,gamma,barrel_distortion_k,charging_streak_prob,charging_streak_intensity,speckle_sigma,salt_pepper_prob,linewidth_bias_nm,corner_rounding_px,mat_size_nm,strip_width_nm,boundary_bias,seed,tier
193,./dataset_curated/no_noise/reference/00193.png,./dataset_curated/no_noise/search/00193.png,707.3936435900475,348.1887877424337,652.9,292.2,100,100,finfet_28nm,-1.6684333460471228,False,False,5.0,10.0,2000.0,200.0,1.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600.0,320.0,0.35,9999,no_noise
114,./dataset_curated/no_noise/reference/00114.png,./dataset_curated/no_noise/search/00114.png,71.01316718297919,247.18108651462836,16.9,204.3,100,100,finfet_14nm,-0.9473479083026408,False,False,5.0,10.0,2000.0,200.0,1.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600.0,320.0,0.35,9999,no_noise
104,./dataset_curated/no_noise/reference/00104.png,./dataset_curated/no_noise/search/00104.png,883.8287716754002,865.1843382789015,828.7,820.5,100,100,finfet_45nm,0.7977697048977386,False,False,5.0,10.0,2000.0,200.0,1.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600.0,320.0,0.35,9999,no_noise
64,./dataset_curated/no_noise/reference/00064.png,./dataset_curated/no_noise/search/00064.png,360.01777000411755,84.24374476068905,317.2,31.9,100,100,finfet_7nm,0.9881687583089014,False,False,5.0,10.0,2000.0,200.0,1.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600.0,320.0,0.35,9999,no_noise
136,./dataset_curated/no_noise/reference/00136.png,./dataset_curated/no_noise/search/00136.png,572.8648002733051,846.1074524312165,522.9,796.1,100,100,finfet_28nm,-0.0058187365725022,False,False,5.0,10.0,2000.0,200.0,1.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600.0,320.0,0.35,9999,no_noise
181,./dataset_curated/no_noise/reference/00181.png,./dataset_curated/no_noise/search/00181.png,513.1807697743375,538.2908048173992,464.5,487.8,100,100,finfet_28nm,-1.96077722325089,False,False,5.0,10.0,2000.0,200.0,1.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600.0,320.0,0.35,9999,no_noise
21,./dataset_curated/no_noise/reference/00021.png,./dataset_curated/no_noise/search/00021.png,270.5077594103224,281.0226241696427,213.6,238.5,100,100,finfet_45nm,-1.8429438102057647,False,False,5.0,10.0,2000.0,200.0,1.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600.0,320.0,0.35,9999,no_noise
154,./dataset_curated/no_noise/reference/00154.png,./dataset_curated/no_noise/search/00154.png,116.28565609675888,547.7552238292234,67.7,507.9,100,100,finfet_10nm,-1.5194977598636252,False,False,5.0,10.0,2000.0,200.0,1.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600.0,320.0,0.35,9999,no_noise
100,./dataset_curated/no_noise/reference/00100.png,./dataset_curated/no_noise/search/00100.png,801.6993908235098,644.0325160159455,755.9,584.9,100,100,finfet_7nm,-1.7194080797084093,False,False,5.0,10.0,2000.0,200.0,1.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600.0,320.0,0.35,9999,no_noise
135,./dataset_curated/no_noise/reference/00135.png,./dataset_curated/no_noise/search/00135.png,874.3353444527124,169.1239800636002,818.3,112.4,100,100,finfet_14nm,-1.0361131521181366,False,False,5.0,10.0,2000.0,200.0,1.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600.0,320.0,0.35,9999,no_noise
107,./dataset_curated/no_noise/reference/00107.png,./dataset_curated/no_noise/search/00107.png,505.39134128059465,158.00156354982303,455.3,108.0,100,100,finfet_7nm,-0.0153249833759336,False,False,5.0,10.0,2000.0,200.0,1.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600.0,320.0,0.35,9999,no_noise
29,./dataset_curated/no_noise/reference/00029.png,./dataset_curated/no_noise/search/00029.png,241.5980388731744,317.02822561574806,192.4,265.9,100,100,finfet_7nm,0.2510377341773391,False,False,5.0,10.0,2000.0,200.0,1.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600.0,320.0,0.35,9999,no_noise
105,./dataset_curated/no_noise/reference/00105.png,./dataset_curated/no_noise/search/00105.png,455.89364081918194,882.0170524813155,393.5,830.4,100,100,finfet_14nm,1.8601652533916933,False,False,5.0,10.0,2000.0,200.0,1.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600.0,320.0,0.35,9999,no_noise
41,./dataset_curated/no_noise/reference/00041.png,./dataset_curated/no_noise/search/00041.png,856.2673565592213,424.7227755680549,805.2,369.8,100,100,finfet_28nm,-0.7917549416638221,False,False,5.0,10.0,2000.0,200.0,1.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600.0,320.0,0.35,9999,no_noise
4,./dataset_curated/no_noise/reference/00004.png,./dataset_curated/no_noise/search/00004.png,323.4069224233414,157.07646396665302,263.6,112.3,100,100,finfet_28nm,-1.65343382068562,False,False,5.0,10.0,2000.0,200.0,1.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600.0,320.0,0.35,9999,no_noise
96,./dataset_curated/no_noise/reference/00096.png,./dataset_curated/no_noise/search/00096.png,266.50748365537834,287.029161230532,219.4,233.9,100,100,finfet_45nm,0.7742945394747451,False,False,5.0,10.0,2000.0,200.0,1.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600.0,320.0,0.35,9999,no_noise
183,./dataset_curated/no_noise/reference/00183.png,./dataset_curated/no_noise/search/00183.png,297.63345702373147,505.7864001471704,247.6,454.6,100,100,finfet_10nm,0.3367070739295563,False,False,5.0,10.0,2000.0,200.0,1.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600.0,320.0,0.35,9999,no_noise
46,./dataset_curated/no_noise/reference/00046.png,./dataset_curated/no_noise/search/00046.png,881.9549821357448,912.903491324816,819.6,874.0,100,100,finfet_7nm,1.689543112576304,False,False,5.0,10.0,2000.0,200.0,1.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600.0,320.0,0.35,9999,no_noise
9,./dataset_curated/no_noise/reference/00009.png,./dataset_curated/no_noise/search/00009.png,424.6826834155372,584.1785045870572,373.7,533.3,100,100,finfet_7nm,0.6683698192840382,False,False,5.0,10.0,2000.0,200.0,1.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600.0,320.0,0.35,9999,no_noise
95,./dataset_curated/low_noise/reference/00095.png,./dataset_curated/low_noise/search/00095.png,402.2691805097701,298.0334575140121,350.9,248.7,100,100,finfet_10nm,-0.3900297607619176,False,True,5.0,10.0,2000.0,671.4638938899307,1.089187019111535,1.1434792541470449,1.21015213300734,0.1516509612400669,0.7502378384271825,0.0044455916202494,1.196443520905616,0.4879495298508546,0.2433814604360419,0.0017929102460349,0.0,0.0,2600.0,320.0,0.35,12345,low_noise
113,./dataset_curated/low_noise/reference/00113.png,./dataset_curated/low_noise/search/00113.png,563.7635028914942,400.6360419762848,512.3,349.7,100,100,finfet_10nm,-0.8441493164306078,False,True,5.0,10.0,2000.0,800.9222037435367,2.5559600050135898,1.4822937999355417,1.211372050120762,0.2961940461053146,1.3490299206515768,0.0024188840123384,0.164384625164897,1.824581581421779,0.0002604321554674,0.0091135623442874,0.0,0.0,2600.0,320.0,0.35,12345,low_noise
21,./dataset_curated/low_noise/reference/00021.png,./dataset_curated/low_noise/search/00021.png,568.3972334433262,706.6342106554488,518.5,656.6,100,100,finfet_45nm,-0.028428795595544,False,True,5.0,10.0,2000.0,678.6135262075226,1.5546933134828669,1.968460092262632,1.2111641414063397,0.2506212257197914,0.7620297245333698,0.0012229161109789,0.3092504480562431,0.3530585010931416,0.136491449318628,0.000253374122623,0.0,0.0,2600.0,320.0,0.35,12345,low_noise
25,./dataset_curated/low_noise/reference/00025.png,./dataset_curated/low_noise/search/00025.png,553.6130983772529,131.36780555890826,509.0,82.2,100,100,finfet_14nm,0.8393464692474861,False,True,5.0,10.0,2000.0,724.5263457968937,0.5690847447409806,1.2082326261255734,1.2735980358580796,0.1520012638521562,1.2957669533709093,0.0028165609248398,2.8132731141426794,0.4672893697993504,0.0926920776822803,0.0037567512450766,0.0,0.0,2600.0,320.0,0.35,12345,low_noise
171,./dataset_curated/low_noise/reference/00171.png,./dataset_curated/low_noise/search/00171.png,548.9259594122216,426.9311048989899,500.6,378.1,100,100,finfet_28nm,1.3323869427224144,False,True,5.0,10.0,2000.0,724.3717242896163,1.9817974735387824,0.3212380149114714,0.9440393818932312,0.2146397195128728,0.9773095973256788,-0.0396616970042395,3.209436147987164,1.759104150397266,0.0034234209388199,0.0032277049720333,0.0,0.0,2600.0,320.0,0.35,12345,low_noise
137,./dataset_curated/low_noise/reference/00137.png,./dataset_curated/low_noise/search/00137.png,834.9896075244872,481.4987988438117,784.9,429.9,100,100,finfet_45nm,-0.2730829382400941,False,True,5.0,10.0,2000.0,499.5501647752184,1.3679054225058422,0.6448044085950024,1.1880967504075115,0.2105512493672083,1.1873233755457986,0.0057214172805142,1.775550837577663,0.480953482135534,0.0340147023966028,0.0037765992675063,0.0,0.0,2600.0,320.0,0.35,12345,low_noise
93,./dataset_curated/low_noise/reference/00093.png,./dataset_curated/low_noise/search/00093.png,129.56397306613175,556.2788338765804,79.4,505.2,100,100,finfet_10nm,0.1670529052254847,False,True,5.0,10.0,2000.0,823.2762332883344,0.7357952776968548,1.5248137017042351,1.115008587780481,0.1067760237336814,1.0950086970293136,0.0095917949795676,3.193556116649833,1.4211335791868571,0.1491098976073315,0.0008271277180969,0.0,0.0,2600.0,320.0,0.35,12345,low_noise
7,./dataset_curated/low_noise/reference/00007.png,./dataset_curated/low_noise/search/00007.png,321.18078801347326,564.9888436033508,272.2,517.7,100,100,finfet_45nm,-0.8736019005438802,False,True,5.0,10.0,2000.0,836.8152167836407,2.0089664193855485,1.8390933453014724,1.2714465188699795,0.0655311365123026,0.8718946125942192,-0.0102152077758291,0.692456269540944,0.1458354086258375,0.0678256476524114,0.004668662288779,0.0,0.0,2600.0,320.0,0.35,12345,low_noise
112,./dataset_curated/low_noise/reference/00112.png,./dataset_curated/low_noise/search/00112.png,523.269139537209,594.9660044500695,475.8,544.3,100,100,finfet_14nm,-1.5241721406657531,False,True,5.0,10.0,2000.0,814.527599205097,2.015986093405953,0.4726502556301535,0.8531535290055945,0.0935747402729032,1.1625898056551225,0.0184675726431622,1.886875328186284,1.4477612632735657,0.0339408367928919,0.0062682042678292,0.0,0.0,2600.0,320.0,0.35,12345,low_noise
84,./dataset_curated/low_noise/reference/00084.png,./dataset_curated/low_noise/search/00084.png,701.0290960747949,551.3119043780105,650.4,503.7,100,100,finfet_28nm,0.6800014982166802,False,True,5.0,10.0,2000.0,707.3234029429891,3.671265339373373,0.2465612021106033,0.9659355935249544,0.149924888679778,1.1697295143705673,-0.0299989981485238,2.579969125111541,0.3543767530664939,0.0426852840788827,0.0019795348890601,0.0,0.0,2600.0,320.0,0.35,12345,low_noise
23,./dataset_curated/low_noise/reference/00023.png,./dataset_curated/low_noise/search/00023.png,567.1258806064495,440.1431109962607,517.0,390.0,100,100,finfet_14nm,-0.1213631761000151,False,True,5.0,10.0,2000.0,810.5085355149688,1.3828987897562923,1.1789666143804942,1.0647454121525912,0.1411739703192932,1.2203714421601273,0.014976347441957,0.5331267956121439,1.3277753219043138,0.0957707792753459,0.0053477106218986,0.0,0.0,2600.0,320.0,0.35,12345,low_noise
87,./dataset_curated/low_noise/reference/00087.png,./dataset_curated/low_noise/search/00087.png,509.5242174034206,268.561122663487,458.0,218.5,100,100,finfet_14nm,-0.3781058993990154,False,True,5.0,10.0,2000.0,584.2635165649147,0.7903734470137436,1.2089555427287073,1.1061909962698218,0.2384334316880169,0.8098742999932779,-0.026126666675872,1.5918689150516865,1.4782204553756315,0.0877265720509029,0.0007746982047993,0.0,0.0,2600.0,320.0,0.35,12345,low_noise
19,./dataset_curated/low_noise/reference/00019.png,./dataset_curated/low_noise/search/00019.png,423.91984643215454,256.9113556106533,380.0,205.1,100,100,finfet_45nm,1.4306248933548449,False,True,5.0,10.0,2000.0,856.7425135830624,2.726894702996304,0.3415165735463988,0.8887164586860483,0.1172940246480052,0.82260440892484,0.0103691279130675,1.1230663250006403,1.9449486598796089,0.1272438138372136,0.0005728296243925,0.0,0.0,2600.0,320.0,0.35,12345,low_noise
168,./dataset_curated/low_noise/reference/00168.png,./dataset_curated/low_noise/search/00168.png,238.66499609909096,566.1885352966519,189.4,519.0,100,100,finfet_22nm,-0.6184399074330287,False,True,5.0,10.0,2000.0,552.8739171820934,1.73712886528569,1.989771616832514,0.8618440820794107,0.2636301724177498,0.8076459859092435,0.0339708209620171,1.0561953288406771,0.0777725090202367,0.1008890474216307,0.0069713722757135,0.0,0.0,2600.0,320.0,0.35,12345,low_noise
56,./dataset_curated/low_noise/reference/00056.png,./dataset_curated/low_noise/search/00056.png,436.9347533681853,573.4383521178299,385.5,522.2,100,100,finfet_14nm,1.1211622111520725,False,True,5.0,10.0,2000.0,869.7012742712966,3.848192064108824,1.0625840514777165,1.0748508112128397,0.0493539449198067,0.92864602647687,0.0075329346554732,1.7112089473502587,0.1673599610481673,0.2257025322760755,0.0035826910889256,0.0,0.0,2600.0,320.0,0.35,12345,low_noise
117,./dataset_curated/low_noise/reference/00117.png,./dataset_curated/low_noise/search/00117.png,303.1991737288285,441.9236541168569,255.1,385.8,100,100,finfet_22nm,1.7959051332318596,False,True,5.0,10.0,2000.0,859.9577472240001,3.0934597918596296,0.624179830335731,1.2164166074057483,0.0199520818679615,1.1293877979912688,-0.0287615629064986,2.449457108238451,0.215286526923398,0.0419819289505918,0.0089911923354547,0.0,0.0,2600.0,320.0,0.35,12345,low_noise
1,./dataset_curated/low_noise/reference/00001.png,./dataset_curated/low_noise/search/00001.png,272.7311549714202,588.2359054971771,222.6,537.9,100,100,finfet_7nm,0.0848458693929683,False,True,5.0,10.0,2000.0,798.2859222710626,2.854847993269962,0.3464753768842783,0.807272211712063,0.2580315763171137,1.014060656785547,0.0478974022878431,1.75026166681665,0.0691712823952889,0.1116240930658276,0.007336705973078,0.0,0.0,2600.0,320.0,0.35,12345,low_noise
123,./dataset_curated/low_noise/reference/00123.png,./dataset_curated/low_noise/search/00123.png,288.0137588581289,415.3482929009617,241.0,358.2,100,100,finfet_45nm,1.9501947037892955,False,True,5.0,10.0,2000.0,736.857308378094,0.9348854268519238,1.2167712534970392,1.1962318284412776,0.1110138237789094,0.7930032486098522,-0.0314589365894665,1.226511104932284,1.5451370771686312,0.2635879582521029,0.0018371365914116,0.0,0.0,2600.0,320.0,0.35,12345,low_noise
101,./dataset_curated/low_noise/reference/00101.png,./dataset_curated/low_noise/search/00101.png,352.50746728873384,526.9957328894386,303.4,481.4,100,100,finfet_28nm,-1.721824324081171,False,True,5.0,10.0,2000.0,627.2442622150755,3.918612472413133,1.7934218424121624,1.1629967978479296,0.2972956505638976,1.299707958194385,-0.0397049950001313,0.3091976497239236,2.1561667180673862,0.2548893312990335,0.0002383078518998,0.0,0.0,2600.0,320.0,0.35,12345,low_noise
142,./dataset_curated/low_noise/reference/00142.png,./dataset_curated/low_noise/search/00142.png,318.6462143157115,649.5080271307554,265.0,595.0,100,100,finfet_7nm,1.413850530209845,False,True,5.0,10.0,2000.0,608.7920338735395,2.0015726940563843,0.8830270799641309,1.018907452128528,0.124046677161602,0.9501896379141254,-0.040477209883219,1.1704344441003969,0.0966157517616998,0.0823078324517743,0.0035345914141408,0.0,0.0,2600.0,320.0,0.35,12345,low_noise
102,./dataset_curated/low_noise/reference/00102.png,./dataset_curated/low_noise/search/00102.png,704.8719004118024,280.617765633561,652.7,228.6,100,100,finfet_22nm,-0.5659151540174459,False,True,5.0,10.0,2000.0,899.2718937382074,3.2899260332214504,0.2100509820660931,1.0970180838774009,0.164969058452559,1.1969768928586966,-0.0281261056710808,1.6000113911681306,0.1890244741969399,0.0669386220733783,0.0049281889743085,0.0,0.0,2600.0,320.0,0.35,12345,low_noise
89,./dataset_curated/low_noise/reference/00089.png,./dataset_curated/low_noise/search/00089.png,583.5834132599502,696.9083575093932,531.7,647.7,100,100,finfet_45nm,0.5455436598132266,False,True,5.0,10.0,2000.0,737.793480899853,3.857180094242125,0.1410448222629859,1.0523507433531856,0.2270997929708261,1.2249273923566617,-0.0255303925812513,2.31785262751365,1.6381450963298378,0.0600093700016369,0.0071764893106119,0.0,0.0,2600.0,320.0,0.35,12345,low_noise
133,./dataset_curated/low_noise/reference/00133.png,./dataset_curated/low_noise/search/00133.png,182.78718151732164,295.28442613562,134.6,242.5,100,100,finfet_10nm,0.5051665444075577,False,True,5.0,10.0,2000.0,325.8077127733133,3.1345909899230238,0.9171368367568687,0.8170522730127856,0.0772740445244276,1.040952712101535,-0.0113511669208061,0.2410730347119631,2.044212878709478,0.00284919148875,0.0043799594271666,0.0,0.0,2600.0,320.0,0.35,12345,low_noise
80,./dataset_curated/low_noise/reference/00080.png,./dataset_curated/low_noise/search/00080.png,847.0501657804996,123.430721454215,803.4,79.4,100,100,finfet_7nm,0.9751404401523174,False,True,5.0,10.0,2000.0,776.8762353131649,0.8258322732862466,0.6150626056071927,0.8265145695183782,0.033699265341127,0.9683241229403264,0.0061531614170026,1.793936121526461,1.833447652458818,0.1959724028174867,0.0005839379825313,0.0,0.0,2600.0,320.0,0.35,12345,low_noise
191,./dataset_curated/low_noise/reference/00191.png,./dataset_curated/low_noise/search/00191.png,252.08904715725367,674.7896757183502,205.2,629.1,100,100,finfet_14nm,-1.004480631531914,False,True,5.0,10.0,2000.0,771.987364606005,3.74440298755427,0.1079162730207934,0.8572737534490911,0.1937738272053254,0.8292342251818908,0.0420622032980745,3.3199261753445084,0.2466903094379106,0.012475165386025,0.00474334433465,0.0,0.0,2600.0,320.0,0.35,12345,low_noise
41,./dataset_curated/low_noise/reference/00041.png,./dataset_curated/low_noise/search/00041.png,130.8729053271451,818.3895813178129,91.8,780.6,100,100,finfet_28nm,-1.9262383747895877,False,True,5.0,10.0,2000.0,332.0617252743052,4.269226619537967,1.008056418380238,0.8356688237731913,0.0848052263570337,0.9510358827944744,0.0103042309821283,0.6111465513745264,1.1657148527876509,0.1027407675404645,0.0033318032212632,0.0,0.0,2600.0,320.0,0.35,12345,low_noise
66,./dataset_curated/low_noise/reference/00066.png,./dataset_curated/low_noise/search/00066.png,273.9449806918163,790.4754856768604,228.7,744.1,100,100,finfet_7nm,-0.9304916500631082,False,True,5.0,10.0,2000.0,605.5638704760233,4.15943810558741,1.5393949536712992,0.8409424845541391,0.0734444787910003,1.1239092532640451,0.014284554342849,0.3713606241346642,0.1052229958137917,0.044650957962868,0.0087126000475873,0.0,0.0,2600.0,320.0,0.35,12345,low_noise
161,./dataset_curated/low_noise/reference/00161.png,./dataset_curated/low_noise/search/00161.png,865.2661490148037,735.5795082909156,816.6,683.5,100,100,finfet_45nm,-0.3251527688278752,False,True,5.0,10.0,2000.0,827.7506314072293,2.415579633583319,0.1987191041347941,0.8487503403844041,0.1614730778256021,0.7504249136349608,-0.0160534579519367,0.2537284187979214,1.0105474305942357,0.1499255420459408,0.0108950382570189,0.0,0.0,2600.0,320.0,0.35,12345,low_noise
18,./dataset_curated/low_noise/reference/00018.png,./dataset_curated/low_noise/search/00018.png,607.4362636833687,78.97835610747173,563.2,30.5,100,100,finfet_10nm,0.78671605222319,False,True,5.0,10.0,2000.0,893.0906594015422,0.657532523206638,1.6833068627196657,1.2129046055797592,0.2873624202340045,0.8344875825597462,-0.0157637415251603,2.607738672828414,0.7686711665657135,0.1226323245580096,0.0018473872592447,0.0,0.0,2600.0,320.0,0.35,12345,low_noise
190,./dataset_curated/low_noise/reference/00190.png,./dataset_curated/low_noise/search/00190.png,846.4110836983834,934.0795554409034,790.8,888.5,100,100,finfet_14nm,0.7360222462955743,False,True,5.0,10.0,2000.0,803.8066363555675,0.8253819294858786,0.267648109405634,0.8144169045035428,0.1317084387184692,1.135681218412275,-0.0083528046368563,1.4030297985409212,0.1753990955940374,0.1760159438676173,0.0009341377045773,0.0,0.0,2600.0,320.0,0.35,12345,low_noise
60,./dataset_curated/high_noise/reference/00060.png,./dataset_curated/high_noise/search/00060.png,874.1663080654646,445.0837560962323,824.9,400.4,100,100,finfet_28nm,0.8121768299134797,False,True,5.0,10.0,2000.0,113.32202975030155,4.05131346905972,1.4506132897832629,1.1766846978225338,0.0342596940164323,0.7657469483269446,-0.004585797459016,0.2726183714753988,0.8870515676157015,0.2217142588392119,0.0058490243314535,0.0,0.0,2600.0,320.0,0.35,12345,high_noise
179,./dataset_curated/high_noise/reference/00179.png,./dataset_curated/high_noise/search/00179.png,576.8006952797567,591.8076514123622,525.6,542.8,100,100,finfet_45nm,0.7412820740161346,False,True,5.0,10.0,2000.0,190.7256458702009,0.3784138508974908,0.4459511522008033,0.9384094331543682,0.1575128853581976,0.8310541578602451,-0.0305926760292125,2.580230052547966,0.3533769776072419,0.2494517896631089,0.0041656616991609,0.0,0.0,2600.0,320.0,0.35,12345,high_noise
188,./dataset_curated/high_noise/reference/00188.png,./dataset_curated/high_noise/search/00188.png,581.7740833792718,282.14152833602134,525.3,229.8,100,100,finfet_10nm,-1.697303912436109,False,True,5.0,10.0,2000.0,595.8308411260407,1.5656913104255683,1.6698781505897904,0.9261284385849138,0.255131933770048,1.2792765478565389,0.0004316619370473,3.4284975705237763,1.070247712159025,0.1196027863131608,0.0112630872149619,0.0,0.0,2600.0,320.0,0.35,12345,high_noise
145,./dataset_curated/high_noise/reference/00145.png,./dataset_curated/high_noise/search/00145.png,864.1968949457894,239.5827346694724,808.0,181.1,100,100,finfet_22nm,-1.3440395312880122,False,True,5.0,10.0,2000.0,831.9977217283375,3.224279546401752,1.1277936863987903,1.2089288799573128,0.2873749583948688,1.1089032625261264,-0.0017071677037877,3.248482856049854,1.2826897104387025,0.2218181118713622,0.0078392655261437,0.0,0.0,2600.0,320.0,0.35,12345,high_noise
70,./dataset_curated/high_noise/reference/00070.png,./dataset_curated/high_noise/search/00070.png,570.2711748473691,266.2009412562427,514.4,214.5,100,100,finfet_22nm,-1.4365859161561252,False,True,5.0,10.0,2000.0,225.2745033919448,2.292392127388758,0.4662129167923849,0.8616886981636466,0.0027701285228328,0.9314852483411212,0.0107320384546801,2.721751770423915,2.1706123938537063,0.2704043649312088,0.0011820693988382,0.0,0.0,2600.0,320.0,0.35,12345,high_noise
